Product Name,Brand,Category,Sub Category,Rating,rev
UV Defender Serum Protector Correct & Protect SPF50+ / PA++++,Loreal Paris,Treatment,face-serum,4.6,"Tahun ini sepertinya tinted sunscreen sedang naik daun! L’oreal pun mereformulasi salah satu varian lamanya jadi versi Correct & Protect ini. Sesuai namanya, selain protect dari UVA UVB, bisa correct juga lho. Walau janganlah berharap seperti produk complexion ya. Produknya punya warna beige, jadi cenderung ngga ada issue white cast. Kecuali di kulit yang tan mungkin agak abu-abu. Walaupun tinted tapi tetep mudah diratakan, hanya dengan jari. Akan lebih baik kalau sebelumnya kondisi kulit dalam keadaan cukup lembab, jadi gampang menyerap, gampang diratakan. Ada sedikit hint pinkish yang bikin wajah lebih bright. Teksturnya mirip dengan varian lain, begitu meresap lumayan kesat dan ngga greasy. Akan terasa sedikit lengket, jadi supaya ngga transfer di masker, biasanya aku pakai loose powder tipis setelahnya. Oiya ada Vitamin CG (turunan vitamin C) di varian ini. Antioksidan ini cocok banget buat jadi pair sunscreen di pagi dan siang hari. Untuk mempersingkat waktu, yang biasanya pakai complexion ringan, bisa nih disubstitusi fungsi complexionnya pakai tinted sunscreen, walau memang coveragenya sheer banget. Tapi tetep, sesuai takaran ya pakainnya. Kalau dirasa terlalu berwarna, sebelumnya bisa pakai sunscreen lain yang transparent. Yang agak PR saat terkena air, bakal kelihatan luntur warnanya, ada putih-putih gitu. Tapi setelah kering reapply gitu tetep bisa enak kok."
UV Defender Serum Protector Bright & Clear SPF50+ / PA++++,Loreal Paris,Treatment,face-serum,4.7,"Ini sunscreen gampang diblend. Cepat menyerap dikulit, hasilnya semi matte dikulit yang kering masih oke. Ringan gak bikin whitecast. Jadi enak buat dipakai daily."
Unscented Waterymelon Deep Hydration Toner,Harlette,Treatment,toner,4.6,"BINTANG 5 POKOKNYA!
- Dari packagingnya kecil, travel friendly, nggak gampang bocor, bahannya dari plastik kokoh jadi aman kalo nggak sengaja jatuh
- Isinya dikit tapi punyaku baru habis setelah hampir 2 bulan pemakaian
- Teksturnya agak kental, mudah diratain, dan daya resapnya cepet guys! Pake dikit uda bisa bikin lembab, makanya bisa hemat
- Baunya sesuai sama judulnya ya unscented, bener2 nggak ada wangi apapun. Jadi yg hidungnya sensitif atau yg kulitnya nggak cocok sama skincare yg ada perfumenya, ini cocok banget!
- Setelah dipake ke wajah dan diratain, kulit jadi halus, lembab, dan kenyal
- Untuk harganya bagiku worth it, karena manfaat dari tonernya bagus dan cocok di aku, packagingnya juga okee karena pas mau traveling nggak perlu pindahin ke wadah yg lebih kecil, tesktur dan baunya juga mantapp. Kecil2 cabe rawit inimah ??"
Unscented Sensitive Facial Scrub,Sensatia Botanicals,Treatment,scrub-exfoliator,4.5,"selama ini gak cocok pake scrub, selalu bikin kulit iritasi. tapi senengg kalo ini scrub nya cocok buat kulit aku yang sensitif! tapi agak kurang suka teksturnya yang terlalu creamy?? dan bulir scrubnya sedikit (mungkin memang disesuaikan). ada baunya tapi netrall gitu"
"Ultimate youth activating serum x warner bros Galactomyces, Peptide-9, Ceramide-6 & Hyalu-10",Trueve,Treatment,face-serum,4.7,"Sudah cocok dengan trueve niacinamide 10% dan ceramide, pengen coba varian yang lainnya semoga cocok seperti pemakaian trueve niacinamide 10% dan ceramide."
Ultimate Youth Activating Serum,Trueve,Treatment,face-serum,4.6,"Serumnya ngelembapin tapi it has a strong smell. Ganggu banget imo, kaya cheap perfume. I mean other brands like innisfree uses strong perfume too but this one i just dont like it. Texture ok, it does hydrates your skin. Not my fav"
"Ultimate drops of brightening serum x warner bros VC-IP, CHROMABRIGHT, CERAMIDE-6, HYALU-10",Trueve,Treatment,face-serum,4.6,"Efek mencerahkan kalau di aku langsung keliatan di munggu pertama pemakaian, efektif juga buat ilangin bekas jerawat. Tapi serum yang special edition ini botolnya dari kaca dan ngga transpatam, jadi lumayan berat dan pas produknya tinggal dikit ngga tau, tau-tau abis."
Ultimate Drops of Brightening Serum,Trueve,Treatment,face-serum,4.5,"Tertarik buat nyoba serum ini karna lihat riview nya yang lumayan bagus, dan setelah pemakaian hasilnya diwajah aku lebih cerah, bekas jerawat cepat memudarnya dan selalu lembab"
Two in One Poreless Power Liquid,COSRX,Treatment,essence,4.4,"Aku hanya pake produk ini 2-3x seminggu. uda coba pake rutin selama sebulan, cuma rasa2nya ga terlalu ada perubahan utk pori2 yg mengecil sesuai klaimnya. pas dipake, teksturnya cair gtu, dan ga bikin kulit jd kering, malah lebih ngelembabin kulit aku yg suka berminyak ini terutama di area hidung. kemasannya oke, ringan dan enak buat dibawa travelling."
Truwhite TXA & Zinc Gluconate Brightening Pore Toner,Erha,Treatment,toner,4.7,Toner yang lumayan buat mencerahkan dan mengecilkan pori-pori teksturnya cair dan suka banget sama packagingnya dia double pengaman banget jadi kalo dibuka tutupnya masih ada lapisan pengaman lagi dan itu sangat berguna banget supaya ga cepet tumpah
AC Care Solution Blue One_1.0,Dr. Ceuracle,Treatment,acne-treatment-sealing-gel-cream,4.4,aku beli pas diskon. ini super2 useful kalo buat aku. karena aku ada milia2. jadi perlu pake keratolitik yg terkonsentrasi. jadi sangat bagus pake ini  mungkin 1-2 minggu pelan2 beres wajahku. krn ini terkonsentrasi jgn pakai di seluruh muka. cukup di titik2 yang perlu aja. mo tau beli harga brp? 18 ribu wkwk. kl beli di dokter kecantikan bisa ratusan ribu.. hahaha murah meriah. repurchase kl diskon. harga aslinya mo 200 ribu kalo ga salah..
AC Care Solution Blue One,Dr. Ceuracle,Treatment,acne-treatment-sealing-gel-cream,4.3,"Obat totol paling unik karena bentukny cair bgt. Ga terlalu ngaruh di aku si, tp ngaruh bgt di adikku buat jerawat gede. Kalau dipakein diratain aga bikin bruntusan"
A-Dose+ Glowing Serum,Whitelab,Treatment,face-serum,4.7,"Bagussss banget buat memudarkan bekas jerawat sama mencerahkan, teksturnya juga gampang meresap, dipake 1 mingguan udah keliatan hasilnya padahal bekas jerawatku item banget karena emang suka pencetin jerawat, bakal beli lagi pasti"
95% Galactomyces,The Bath Box,Treatment,essence,4.3,"Essence ini punya tekstur yang cair banget dan ada sedikit wanginya tapi ga terlalu strong kok (mungkin dari hasil fermentasinya). Pas awal pakai ini muncul jerawat beberapa titik di muka tapi dalam 5 harian jerawatnya udah hilang (mungkin proses purging). Untuk melembabkan rasanya biasa aja, ya cuma lembab pas apply ke muka aja, tapi lumayan bisa membantu sedikit di penyembuhan jerawat."
5a Control Lightweight Serum in Emulsion,Dr. Ceuracle,Treatment,skincare,4.1,"Serum ini ampuh untuk control minyak wajah gue disiang hari tetapi tetap melembabkan saat muka gue kering dipagi hari. Gue udah pakai serum ini 1 mingguan, dan wanginya relaxing banget."
10% Vitamin C Serum,The Aubree,Treatment,face-serum,4.6,"was interested to buy because its ingredients. however after 2 months usage, i would not continue to utilise it. it did not give me the effects i need. one thing i like about it is no fragrance"
10% Niacinamide + Watermelon Extract Face Serum,Dear Me Beauty,Treatment,face-serum,4.7,"Mudah meresap karna tekstur nya yang cair, baru pertama kali sih nemu niacinamide yang teksturnya cair, biasanya agak kental. Overall pemakaian sama retinol tonernya avoksin bagus banget sih. Bekas jerawat lebih cepet hilangnya"
10% Niacinamide + 2% Alpha Arbutin Brightening Serum,Reset The Skin,Treatment,face-serum,4.7,"suka banget, dua komposisi yang dipake jadi satu, jadi ga ribet. pas traveling cukup bawa satu aja cukup, textur nya gel  cair banget, packing pump lucu, dan komposisinya gak aneh2, emang fokus ke niacinamide dan alpha arbutin, di aku menyamarkan bekas jerawag keliatan 2 minggu pertama, tapi belum hilang, hanya samar. tp itu sangat membantu banget"
10% Lactobionic Acid (PHA) + Lime Extract Face Serum,Dear Me Beauty,Treatment,face-serum,4.7,"pas lagi promo di soco jadi tanpa basa basi langsung beli hehe. ini eksfoliator paling aman buat yg sensitif, so far aku pake malam seminggu 2-3x dan lumayan sih, bruntusan blm totally ilang tp berkurang krn layer jg sama cia dan bakuchiol"
10% Lactic Acid (AHA) + Pineapple Extract Face Serum,Dear Me Beauty,Treatment,face-serum,4.6,"Teksturnya cair bangett kyk air gitu, gampang nyerep di muka aku, tapi sejauh ini aku pake ga ngerasain perubahan apa apa di muka aku semoga nnti aku perubahan kedepannya, beli kemarin pas lagi murah bangettt"
10% Cica + Watermelon Extract Face Serum,Dear Me Beauty,Treatment,face-serum,4.7,Ini serum dengan tekstur super runy dan cepat menyerap dan ingredient yang minimum. Sejauh ini okee banget buang ngatasin kemerahan di wajahku yang sedang breakout parah?
1% Bakuchiol + Blueberry Extract Face Serum,Dear Me Beauty,Treatment,face-serum,4.7,"Pertama kali coba serum yg ada kandungan bakuchiol, so far so good gabikin breakout dan teksturnya cair bgt gampang menyerap. Buat layering skincare dicombo ama retinol & niacinamide mantepp bangetttt"
Zit Zapper For Acne,Mineral Botanica,Treatment,acne-treatment-sealing-gel-cream,4.5,"bagus banget sih menurut ku buat ngeringin jerawat yang udah keliatan, tapi kalo untuk jerawat yang belum muncul dia ga bikin mateng jadinya ngeringin aja gitu. di aku malah jadi calm down dan dia jadi diem di dalem ga keluar."
Yuja Probiotics Blemish Pad Vitalizing Touch,Abib,Treatment,toner,3.8,"Untuk hasil belum terlalu kelihatan, sayangnya kapasnya tidak bertekstur jd hrs ekstra saat kenakan diwajah. Selebihnya wanginya enak dan praktis, dilengkapi pipet supaya higienis"
Yuja Niacin Blemish Care Serum,Some By Mi,Treatment,face-serum,4.6,"baru kali ini pake skincare banjir pujian??, cinta bangeet sama sbm yujaa. bikin glowing, pori pori jadi samar, kulit cerah + bagus buat base make up"
Yuja Niacin 30 Days Miracle Brightening Toner,Some By Mi,Treatment,toner,4.7,"Beli lagi diskon, enak banget pakai toner ini, kulit terasa lebih cerah, formulanya cocok untuk kulit sensitif, ga ada iritasi sma sekali. Aromanya nenangi dan segar."
Yuja Essence Vitalizing Pump,Abib,Treatment,essence,4.6,"Yuja essence ini mengandung 82,54% Citrus Junos Fruit Extract yang berfungsi untuk mencerahkan kulit yang kusam dan memudarkan bekas jerawat . Teksturnya watery gel dengan warna putih susu. Wangi citrusnya seger banget! Setelah menyentuh kulit, dia akan lumer dan cepat meresap ke dalam kulit. Efek yang paling dirasain tuh menjaga warna kulit tetap terlihat cerah dan membantu memudarkan bekas jerawat.  Yang paling aku suka sih sebenernya dari wangi dan teksturnya itu. Wanginya yang seger bikin skincarean makin happy, terus teksturnya yang ringan juga enak banget."
"YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose Anniversary Edition (30 ml)",Avoskin,Treatment,face-serum,4.8,"Keracunan tekotok si tapi emng kagi nyari serum exfo juga. Sblumnya pake azeclair dan itu ngebantu buat ngilangin gatel2 iritasi ato kena debu. Klo yg ini lebih ngebersihin lagi ampe ngangkat komedo juga, meskipun haru menderita. Rasa tinglingnya lumayan la ya 15 mnitan baru ilang. Cuman emang seblum dan sesudh pake ini serum harus terhidrasi maksimal, layeringnya sma cica biar calm. Besokannya glowing dah, eits jan lupa pake sun screen."
YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice (30 ml),Avoskin,Treatment,face-serum,4.7,Efektif banget buat mencerahkan kulit dan memudarkan bekas jerawat dalam jangka waktu pemakaian 10 hari saja sudah ada hasil nya. Tetapi aku pribadi tidak terlalu suka dengan baunya tapi ngga terlalu menyengat kok masih bisa ditoleransi.
Youth Code Boosting Essence,Loreal Paris,Treatment,essence,4.5,"Ini pre essence ya, jadi saya pakainya sebelum derm white essence. Wanginya enak, kemasannya bagus, teksturnya ringan dan cepat meresap. Dia bikin pori-pori terlihat mengecil dan sedikit cerah. Bagus sih tapi bukan yg wow banget, tapi tetap dipakai soalnya nyaman. Ini botol kedua saya, semoga hasilnya bisa lebih baik."
Your Skin Bae Toner Vitamin C 2% + Niacinamide 2% + Carrot Extract + Raspberry,Avoskin,Treatment,toner,4.6,"Aku pernah pake produk vit C lain, terus setelah abis iseng2 ganti produk Avoskin ini karna reviewnya bagus. Pas pake beneran bagus donggg ?? aku udah takut ga cocok, ternyata cocok bangettt. Bekas jerawat aku lebih cepet pudar pake ini (aku combine produk alpha arbutin dan dark spot juga). Terus yg aku seneng juga pakai sedikit aja langsung kerasa lembab tanpa ninggalin efek lengket berlama-lama, cepet nyerapnya. Aku pakainya pagi aja sebelum moist dan sunscreen. Worth bgtt!"
YOUR SKIN BAE Toner Ceramide LC S-20 1% + Mugwort + Cica,Avoskin,Treatment,toner,4.6,"first timer pake toner ini yg kata org2 bagus bgt, di aku belum begitu keliatan sih efeknya. efek yang aku baru rasain sih calming kulit aku yg lg kemerahan ajaa, tp mari kita tunggu sebulan dua bulan!"
YOUR SKIN BAE Serum Panthenol 5% + Mugwort + Cica,Avoskin,Treatment,face-serum,4.6,"Kulit aku dry to sensitive, dan aku cari serum yang klaimnya ya cuma buat skin barrier aja. Dan serum ini works banget di aku, ini udah botol ke 3 dan kulitku jadi sehat. Tapi ya yaudah guys cuma bikin kulit sehat aja ya, atau palingan bisa juga rada calming kulit pas lg kering, tapi udah sisanya ya gaada efek apa apa di kulit aku."
YOUR SKIN BAE SERIES Ultimate Hyaluron Marine Collagen 5% + Hyacross 2% + Galactomyces,Avoskin,Treatment,toner,4.6,"Kulit aku oily dan acne prone . Sebelum nya aku ga pake skincare apapun krn abis breakout parah jd aku puasa skincare dlu. Trs setelah 3bulanan aku puasa skincare kulitku jadi kusam dan bertekstur akhirnya aku mutusin buat pake skincare lagi dan pengen coba avoskin. Sebelum memutuskan pake avoskin aku konsultasi dulu disarankan untuk pake ybs ini. First impression aku sm toner ini tekstur nya agak lebih kental dripd toner pd umumnya, cukup melembabkan, dan no fragrance. Setelah aku coba seminggu kulit aku jd lebih terhidrasi dan tekstur nya berkurang. Biar lebih meyakinkan lagi aku kasi foto before after nya yaa setelah pemakaian +- 3 bulan"
YOUR SKIN BAE SERIES Ultimate Hyaluron HYACROSS 3% + Green Tea,Avoskin,Treatment,face-serum,4.7,"Keunggulan dari serum ini ada di kandungan hyacross 3% yang merupakan turunan HA yang menghidrasi kulit 2-3 kali lebih baik dari pada hyaluronic acid. Selain itu terdapat green tea yang kaya akan catechins, yang memiliki sifat anti-inflamasi untuk mengurangi iritasi dan kemerahan pada kulit. Dengan kandungan yang cukup minimalis, aku tidak mendapatkan reaksi negatif sejak penggunaan pertama.

Secara keseluruhan, kulit dehidrasiku menyukai produk hidrasi dengan tekstur padat. Kulit jadi lembap dan kenyal. Serum ini cocok untuk semua jenis kulit, terutama tipe kering.

Sedikit tips dari aku :

Aplikasikan serum dengan merata dan tunggu sampai menyerap sebelum di layer dengan rangkaian skincare lain. Serum ini kurang cocok digunakan pada pagi hari karena akan rontok / pilling ; apa lagi ketika bertemu sunscreen. Pilling lebih minimal pada penggunaan di malam hari. 

Rating : 7.5/10"
YOUR SKIN BAE SERIES Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,Avoskin,Treatment,toner,4.6,"Baru 3 hari pemakaian sih,  cuma berasa wajah lebih lembab aja dari sebelumnya,  dan gak kusam di wajah, cuma baunya agak aneh...tapi efeknya bagus..."
YOUR SKIN BAE SERIES Collagen 10% + Gingseng Root,Avoskin,Treatment,face-serum,4.6,"teksturnya cukup thick dan otomatis membentuk smacam lapisan kulit yg lebih lembut. dan memang, hasilnya kulit terasa lembap dan kalau dipake malam hari, pas bangun kulit terasa lebih kenyal. aku jg mengandalkan produk ini sehabis pakai produk exfoliant. biar kulit kembali terhidrasi dgn baik."
YOUR SKIN BAE SERIES Alpha Arbutin 3% + Grapeseed,Avoskin,Treatment,face-serum,4.6,"Kandungan alpha arbutin udah sering aku pake, tapi baru pertama cobain avoskin, dan ya membantu sekali untuk ngatasin bekas jerawat menghitam, aku sertain foto before dan after pemakaian selama 2 bulan.. Untuk teksturnya sendiri cepat menyerap."
YOU Symwhite 377 Radiance Up Skin Barrier Moisturizer and Brightening Cream,YOU Beauty,Treatment,booster,4.9,"Untuk Packagingnyaa dia terbuat dri kaca , jd musti hati hati sih klo buat dibawa travel . But overall bagus  packagingnyaa gemoy, udh disediain inner lid yg lmyn  rapet nutupnya jd bisa terhindar dri tumpah . 

Dari segi tekstur , dia tipe gel bening yg lembabnya pas bgt !!! Gak over sm sekali . Cepet meresap kekulitnya dan ada rasa lengket sama sekali . Finishnya bikin kulit aku jd plumpy :”) .

Aku udh pakai moist ini selama 1 mingguan , dipakai di pagi dan malam harinya . Gak ada efek negatif yg aku rasain slama pemakaian dan alhamdulillah cocok bgt dikulit acne prone . After apply dikulit , moist ini ngasih kelembaban yg aku suka sbagai oily skin . Gak basah dan lembab yg over dikulit :) . Trss kaget bikin Kulit jd berasa lembut , untuk claim mencerahkan di aku blm trlalu keliatan but emg bbrp hari ini slama fokus pake moist nya berasa bgt kulit jd sehat trs jerawat jerawat jg jd lebih kalem ??  ."
YOU Advanced Youth Revitalizing Micro Essence,YOU Beauty,Treatment,essence,4.9,"teksturnya essence cepet meresap ke kulit, bikin kulit lembab dan terdehidrasi..bikin kulit terlihat lebih sehat karena cukup terdehidrasi, baru cobain pertama kali"
YOU AcnePlus Spot Care,YOU Beauty,Treatment,acne-treatment-sealing-gel-cream,4.7,"ini produk bukan buat aku tapi buat temenku, jadi gatau gimana hasil pemakaiannya yang jelas ini produk pertama spot gel merk you yang dia pake, karena produk spot gel dia sebelumnya udah ga mempan diwajahnya, semoga cocok di dia."
YOU AcnePlus Complete Solution Serum,YOU Beauty,Treatment,face-serum,4.6,"Udah tes pake sekitar 10 harian, sejauh ini cocok banget sih! Sempet mau muncul jerawat pake serum ini 2-3x aja jerawatnya langsung kempes, bumpy yang ada di pipi juga ilang jadi bikin pipi haluus banget! Fix bakalan repurchase sih ini"
YOU 8× SymWhite 377 Radiance Up! Brightening Serum,YOU Beauty,Treatment,booster,4.8,"serum ini ringan bgt, di kulit aku yg oily ini hidrasinya pas. so far aku blm tau dia buat mencerahkan atau belum, tapi ketika digabungin dengan bbrp skincare lain, kulitku jadi ga mudah kusam :D oiya kebetulan aku lg ada sedikit bruntus di dagu kiri, entah karna efek pakai ini atau bukan. sementara aku fokus perbaiki skin barrier dulu baru balik pakai serum ini lagi. make sure kalian test dulu yaa setiap pakai skincare baru, buat ngetest apakah kalian cocok atau engga! :D"
